name,numb_ops,numb_auto,op_typ,mon,day,hu_sch,op_data1,op_data2,op_data3
agrl713_mgt_126_1,136,0,plnt,4,6,0,lupn,null,0
agrl713_mgt_126_1,136,0,harv,8,20,0,lupn,grain,0
agrl713_mgt_126_1,136,0,kill,8,20,0,lupn,null,0
agrl713_mgt_126_1,136,0,till,10,16,0,fallplow,null,0
agrl713_mgt_126_1,136,0,skip,0,0,0,null,null,0
agrl713_mgt_126_1,136,0,fert,4,10,0,elem_n,broadcast,15
agrl713_mgt_126_1,136,0,fert,4,10,0,elem_p,broadcast,17
agrl713_mgt_126_1,136,0,plnt,4,10,0,barl,null,0
agrl713_mgt_126_1,136,0,fert,5,20,0,elem_n,broadcast,60
agrl713_mgt_126_1,136,0,fert,5,28,0,elem_n,broadcast,20
agrl713_mgt_126_1,136,0,harv,7,18,0,barl,grain,0
agrl713_mgt_126_1,136,0,kill,7,18,0,barl,null,0
agrl713_mgt_126_1,136,0,skip,0,0,0,null,null,0
agrl713_mgt_126_1,136,0,till,3,26,0,landlevl,null,0
agrl713_mgt_126_1,136,0,fert,3,26,0,elem_n,broadcast,60
agrl713_mgt_126_1,136,0,fert,3,26,0,elem_p,broadcast,8
agrl713_mgt_126_1,136,0,plnt,3,26,0,oats,null,0
agrl713_mgt_126_1,136,0,fert,5,15,0,elem_n,broadcast,60
agrl713_mgt_126_1,136,0,harv,8,15,0,oats,grain,0
agrl713_mgt_126_1,136,0,kill,8,15,0,oats,null,0
agrl713_mgt_126_1,136,0,skip,0,0,0,null,null,0
agrl713_mgt_126_1,136,0,till,3,22,0,landlevl,null,0
agrl713_mgt_126_1,136,0,plnt,4,3,0,lupn,null,0
agrl713_mgt_126_1,136,0,harv,8,21,0,lupn,grain,0
agrl713_mgt_126_1,136,0,kill,8,21,0,lupn,null,0
agrl713_mgt_126_1,136,0,till,8,28,0,landlevl,null,0
agrl713_mgt_126_1,136,0,fert,9,5,0,elem_n,broadcast,30
agrl713_mgt_126_1,136,0,plnt,9,20,0,rye,null,0
agrl713_mgt_126_1,136,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,3,23,0,landlevl,null,0
agrl727_mgt_127_1,156,0,fert,3,23,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,3,23,0,elem_p,broadcast,8
agrl727_mgt_127_1,156,0,plnt,3,23,0,oats,null,0
agrl727_mgt_127_1,156,0,fert,5,5,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,harv,8,11,0,oats,grain,0
agrl727_mgt_127_1,156,0,kill,8,11,0,oats,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,3,27,0,landlevl,null,0
agrl727_mgt_127_1,156,0,plnt,4,5,0,lupn,null,0
agrl727_mgt_127_1,156,0,harv,8,26,0,lupn,grain,0
agrl727_mgt_127_1,156,0,kill,8,26,0,lupn,null,0
agrl727_mgt_127_1,156,0,till,10,18,0,fallplow,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,fert,4,10,0,elem_n,broadcast,15
agrl727_mgt_127_1,156,0,fert,4,10,0,elem_p,broadcast,17
agrl727_mgt_127_1,156,0,plnt,4,11,0,barl,null,0
agrl727_mgt_127_1,156,0,fert,5,15,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,5,30,0,elem_n,broadcast,20
agrl727_mgt_127_1,156,0,harv,7,28,0,barl,grain,0
agrl727_mgt_127_1,156,0,kill,7,28,0,barl,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,3,21,0,landlevl,null,0
agrl727_mgt_127_1,156,0,fert,3,21,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,3,21,0,elem_p,broadcast,8
agrl727_mgt_127_1,156,0,plnt,3,21,0,oats,null,0
agrl727_mgt_127_1,156,0,fert,5,2,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,harv,8,5,0,oats,grain,0
agrl727_mgt_127_1,156,0,kill,8,5,0,oats,null,0
agrl727_mgt_127_1,156,0,till,10,19,0,fallplow,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,fert,3,16,0,elem_n,broadcast,15
agrl727_mgt_127_1,156,0,fert,3,16,0,elem_p,broadcast,17
agrl727_mgt_127_1,156,0,plnt,4,13,0,barl,null,0
agrl727_mgt_127_1,156,0,fert,5,14,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,5,25,0,elem_n,broadcast,20
agrl727_mgt_127_1,156,0,harv,7,23,0,barl,grain,0
agrl727_mgt_127_1,156,0,kill,7,23,0,barl,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,4,1,0,landlevl,null,0
agrl727_mgt_127_1,156,0,fert,4,1,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,4,1,0,elem_p,broadcast,8
agrl727_mgt_127_1,156,0,plnt,4,1,0,oats,null,0
agrl727_mgt_127_1,156,0,fert,5,9,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,harv,8,7,0,oats,grain,0
agrl727_mgt_127_1,156,0,kill,8,7,0,oats,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,3,30,0,landlevl,null,0
agrl727_mgt_127_1,156,0,plnt,4,4,0,lupn,null,0
agrl727_mgt_127_1,156,0,harv,8,24,0,lupn,grain,0
agrl727_mgt_127_1,156,0,kill,8,24,0,lupn,null,0
agrl727_mgt_127_1,156,0,till,10,24,0,fallplow,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,fert,3,23,0,elem_n,broadcast,15
agrl727_mgt_127_1,156,0,fert,3,23,0,elem_p,broadcast,17
agrl727_mgt_127_1,156,0,plnt,4,15,0,barl,null,0
agrl727_mgt_127_1,156,0,fert,5,20,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,5,27,0,elem_n,broadcast,20
agrl727_mgt_127_1,156,0,harv,7,28,0,barl,grain,0
agrl727_mgt_127_1,156,0,kill,7,28,0,barl,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,4,2,0,landlevl,null,0
agrl727_mgt_127_1,156,0,fert,4,2,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,4,2,0,elem_p,broadcast,8
agrl727_mgt_127_1,156,0,plnt,4,2,0,oats,null,0
agrl727_mgt_127_1,156,0,fert,5,9,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,harv,8,15,0,oats,grain,0
agrl727_mgt_127_1,156,0,kill,8,15,0,oats,null,0
agrl727_mgt_127_1,156,0,till,10,15,0,fallplow,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,fert,4,15,0,elem_n,broadcast,15
agrl727_mgt_127_1,156,0,fert,4,15,0,elem_p,broadcast,17
agrl727_mgt_127_1,156,0,plnt,4,15,0,barl,null,0
agrl727_mgt_127_1,156,0,fert,5,18,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,5,26,0,elem_n,broadcast,20
agrl727_mgt_127_1,156,0,harv,7,20,0,barl,grain,0
agrl727_mgt_127_1,156,0,kill,7,20,0,barl,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,4,4,0,landlevl,null,0
agrl727_mgt_127_1,156,0,fert,4,4,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,4,4,0,elem_p,broadcast,8
agrl727_mgt_127_1,156,0,plnt,4,4,0,oats,null,0
agrl727_mgt_127_1,156,0,fert,5,4,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,harv,8,3,0,oats,grain,0
agrl727_mgt_127_1,156,0,kill,8,3,0,oats,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,3,22,0,landlevl,null,0
agrl727_mgt_127_1,156,0,plnt,4,9,0,lupn,null,0
agrl727_mgt_127_1,156,0,harv,8,25,0,lupn,grain,0
agrl727_mgt_127_1,156,0,kill,8,25,0,lupn,null,0
agrl727_mgt_127_1,156,0,till,10,25,0,fallplow,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,fert,4,13,0,elem_n,broadcast,15
agrl727_mgt_127_1,156,0,fert,4,13,0,elem_p,broadcast,17
agrl727_mgt_127_1,156,0,plnt,4,15,0,barl,null,0
agrl727_mgt_127_1,156,0,fert,5,18,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,5,28,0,elem_n,broadcast,20
agrl727_mgt_127_1,156,0,harv,7,18,0,barl,grain,0
agrl727_mgt_127_1,156,0,kill,7,18,0,barl,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,4,10,0,landlevl,null,0
agrl727_mgt_127_1,156,0,fert,4,10,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,4,10,0,elem_p,broadcast,8
agrl727_mgt_127_1,156,0,plnt,4,10,0,oats,null,0
agrl727_mgt_127_1,156,0,fert,5,15,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,harv,8,9,0,oats,grain,0
agrl727_mgt_127_1,156,0,kill,8,9,0,oats,null,0
agrl727_mgt_127_1,156,0,till,10,23,0,fallplow,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,fert,3,19,0,elem_n,broadcast,15
agrl727_mgt_127_1,156,0,fert,3,19,0,elem_p,broadcast,17
agrl727_mgt_127_1,156,0,plnt,4,12,0,barl,null,0
agrl727_mgt_127_1,156,0,fert,5,12,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,5,30,0,elem_n,broadcast,20
agrl727_mgt_127_1,156,0,harv,7,24,0,barl,grain,0
agrl727_mgt_127_1,156,0,kill,7,24,0,barl,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,4,7,0,landlevl,null,0
agrl727_mgt_127_1,156,0,fert,4,7,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,4,7,0,elem_p,broadcast,8
agrl727_mgt_127_1,156,0,plnt,4,7,0,oats,null,0
agrl727_mgt_127_1,156,0,fert,5,12,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,harv,8,1,0,oats,grain,0
agrl727_mgt_127_1,156,0,kill,8,1,0,oats,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,3,28,0,landlevl,null,0
agrl727_mgt_127_1,156,0,plnt,4,3,0,lupn,null,0
agrl727_mgt_127_1,156,0,harv,8,29,0,lupn,grain,0
agrl727_mgt_127_1,156,0,kill,8,29,0,lupn,null,0
agrl727_mgt_127_1,156,0,till,10,17,0,fallplow,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,fert,4,7,0,elem_n,broadcast,15
agrl727_mgt_127_1,156,0,fert,4,7,0,elem_p,broadcast,17
agrl727_mgt_127_1,156,0,plnt,4,10,0,barl,null,0
agrl727_mgt_127_1,156,0,fert,5,15,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,5,28,0,elem_n,broadcast,20
agrl727_mgt_127_1,156,0,harv,7,25,0,barl,grain,0
agrl727_mgt_127_1,156,0,kill,7,25,0,barl,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,till,4,5,0,landlevl,null,0
agrl727_mgt_127_1,156,0,fert,4,5,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,4,5,0,elem_p,broadcast,8
agrl727_mgt_127_1,156,0,plnt,4,5,0,oats,null,0
agrl727_mgt_127_1,156,0,fert,5,1,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,harv,8,14,0,oats,grain,0
agrl727_mgt_127_1,156,0,kill,8,14,0,oats,null,0
agrl727_mgt_127_1,156,0,till,10,15,0,fallplow,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl727_mgt_127_1,156,0,fert,4,15,0,elem_n,broadcast,15
agrl727_mgt_127_1,156,0,fert,4,15,0,elem_p,broadcast,17
agrl727_mgt_127_1,156,0,plnt,4,15,0,barl,null,0
agrl727_mgt_127_1,156,0,fert,5,19,0,elem_n,broadcast,60
agrl727_mgt_127_1,156,0,fert,5,28,0,elem_n,broadcast,20
agrl727_mgt_127_1,156,0,harv,7,27,0,barl,grain,0
agrl727_mgt_127_1,156,0,kill,7,27,0,barl,null,0
agrl727_mgt_127_1,156,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,till,3,24,0,landlevl,null,0
agrl732_mgt_128_1,172,0,fert,3,24,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,3,24,0,elem_p,broadcast,8
agrl732_mgt_128_1,172,0,plnt,3,24,0,oats,null,0
agrl732_mgt_128_1,172,0,fert,5,13,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,harv,8,11,0,oats,grain,0
agrl732_mgt_128_1,172,0,kill,8,11,0,oats,null,0
agrl732_mgt_128_1,172,0,till,10,4,0,fallplow,null,0
agrl732_mgt_128_1,172,0,fert,10,4,0,elem_n,broadcast,25
agrl732_mgt_128_1,172,0,fert,10,4,0,elem_p,broadcast,25
agrl732_mgt_128_1,172,0,plnt,10,4,0,wwht,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,3,15,0,elem_n,broadcast,65
agrl732_mgt_128_1,172,0,fert,5,13,0,elem_n,broadcast,45
agrl732_mgt_128_1,172,0,harv,8,8,0,wwht,grain,0
agrl732_mgt_128_1,172,0,kill,8,8,0,wwht,null,0
agrl732_mgt_128_1,172,0,till,10,20,0,fallplow,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,4,11,0,elem_n,broadcast,15
agrl732_mgt_128_1,172,0,fert,4,11,0,elem_p,broadcast,17
agrl732_mgt_128_1,172,0,plnt,4,15,0,barl,null,0
agrl732_mgt_128_1,172,0,fert,5,10,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,5,25,0,elem_n,broadcast,20
agrl732_mgt_128_1,172,0,harv,7,18,0,barl,grain,0
agrl732_mgt_128_1,172,0,kill,7,18,0,barl,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,till,3,24,0,landlevl,null,0
agrl732_mgt_128_1,172,0,fert,3,24,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,3,24,0,elem_p,broadcast,8
agrl732_mgt_128_1,172,0,plnt,3,24,0,oats,null,0
agrl732_mgt_128_1,172,0,fert,5,7,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,harv,8,3,0,oats,grain,0
agrl732_mgt_128_1,172,0,kill,8,3,0,oats,null,0
agrl732_mgt_128_1,172,0,till,10,20,0,fallplow,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,4,7,0,elem_n,broadcast,15
agrl732_mgt_128_1,172,0,fert,4,7,0,elem_p,broadcast,17
agrl732_mgt_128_1,172,0,plnt,4,8,0,barl,null,0
agrl732_mgt_128_1,172,0,fert,5,13,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,5,27,0,elem_n,broadcast,20
agrl732_mgt_128_1,172,0,harv,7,24,0,barl,grain,0
agrl732_mgt_128_1,172,0,kill,7,24,0,barl,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,till,4,10,0,landlevl,null,0
agrl732_mgt_128_1,172,0,fert,4,10,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,4,10,0,elem_p,broadcast,8
agrl732_mgt_128_1,172,0,plnt,4,10,0,oats,null,0
agrl732_mgt_128_1,172,0,fert,5,4,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,harv,8,2,0,oats,grain,0
agrl732_mgt_128_1,172,0,kill,8,2,0,oats,null,0
agrl732_mgt_128_1,172,0,till,9,27,0,fallplow,null,0
agrl732_mgt_128_1,172,0,fert,9,27,0,elem_n,broadcast,25
agrl732_mgt_128_1,172,0,fert,9,27,0,elem_p,broadcast,25
agrl732_mgt_128_1,172,0,plnt,9,27,0,wwht,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,3,16,0,elem_n,broadcast,65
agrl732_mgt_128_1,172,0,fert,5,29,0,elem_n,broadcast,45
agrl732_mgt_128_1,172,0,harv,8,8,0,wwht,grain,0
agrl732_mgt_128_1,172,0,kill,8,8,0,wwht,null,0
agrl732_mgt_128_1,172,0,till,10,24,0,fallplow,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,3,27,0,elem_n,broadcast,15
agrl732_mgt_128_1,172,0,fert,3,27,0,elem_p,broadcast,17
agrl732_mgt_128_1,172,0,plnt,4,8,0,barl,null,0
agrl732_mgt_128_1,172,0,fert,5,15,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,5,25,0,elem_n,broadcast,20
agrl732_mgt_128_1,172,0,harv,7,30,0,barl,grain,0
agrl732_mgt_128_1,172,0,kill,7,30,0,barl,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,till,4,4,0,landlevl,null,0
agrl732_mgt_128_1,172,0,fert,4,4,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,4,4,0,elem_p,broadcast,8
agrl732_mgt_128_1,172,0,plnt,4,4,0,oats,null,0
agrl732_mgt_128_1,172,0,fert,5,10,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,harv,8,11,0,oats,grain,0
agrl732_mgt_128_1,172,0,kill,8,11,0,oats,null,0
agrl732_mgt_128_1,172,0,till,10,18,0,fallplow,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,4,2,0,elem_n,broadcast,15
agrl732_mgt_128_1,172,0,fert,4,2,0,elem_p,broadcast,17
agrl732_mgt_128_1,172,0,plnt,4,13,0,barl,null,0
agrl732_mgt_128_1,172,0,fert,5,11,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,5,27,0,elem_n,broadcast,20
agrl732_mgt_128_1,172,0,harv,7,21,0,barl,grain,0
agrl732_mgt_128_1,172,0,kill,7,21,0,barl,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,till,4,3,0,landlevl,null,0
agrl732_mgt_128_1,172,0,fert,4,3,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,4,3,0,elem_p,broadcast,8
agrl732_mgt_128_1,172,0,plnt,4,3,0,oats,null,0
agrl732_mgt_128_1,172,0,fert,5,13,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,harv,8,6,0,oats,grain,0
agrl732_mgt_128_1,172,0,kill,8,6,0,oats,null,0
agrl732_mgt_128_1,172,0,till,9,29,0,fallplow,null,0
agrl732_mgt_128_1,172,0,fert,9,29,0,elem_n,broadcast,25
agrl732_mgt_128_1,172,0,fert,9,29,0,elem_p,broadcast,25
agrl732_mgt_128_1,172,0,plnt,9,29,0,wwht,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,3,25,0,elem_n,broadcast,65
agrl732_mgt_128_1,172,0,fert,5,20,0,elem_n,broadcast,45
agrl732_mgt_128_1,172,0,harv,7,31,0,wwht,grain,0
agrl732_mgt_128_1,172,0,kill,7,31,0,wwht,null,0
agrl732_mgt_128_1,172,0,till,10,24,0,fallplow,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,4,12,0,elem_n,broadcast,15
agrl732_mgt_128_1,172,0,fert,4,12,0,elem_p,broadcast,17
agrl732_mgt_128_1,172,0,plnt,4,15,0,barl,null,0
agrl732_mgt_128_1,172,0,fert,5,18,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,5,30,0,elem_n,broadcast,20
agrl732_mgt_128_1,172,0,harv,7,26,0,barl,grain,0
agrl732_mgt_128_1,172,0,kill,7,26,0,barl,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,till,3,22,0,landlevl,null,0
agrl732_mgt_128_1,172,0,fert,3,22,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,3,22,0,elem_p,broadcast,8
agrl732_mgt_128_1,172,0,plnt,3,22,0,oats,null,0
agrl732_mgt_128_1,172,0,fert,5,2,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,harv,8,8,0,oats,grain,0
agrl732_mgt_128_1,172,0,kill,8,8,0,oats,null,0
agrl732_mgt_128_1,172,0,till,10,19,0,fallplow,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,4,2,0,elem_n,broadcast,15
agrl732_mgt_128_1,172,0,fert,4,2,0,elem_p,broadcast,17
agrl732_mgt_128_1,172,0,plnt,4,15,0,barl,null,0
agrl732_mgt_128_1,172,0,fert,5,11,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,5,30,0,elem_n,broadcast,20
agrl732_mgt_128_1,172,0,harv,7,21,0,barl,grain,0
agrl732_mgt_128_1,172,0,kill,7,21,0,barl,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,till,4,9,0,landlevl,null,0
agrl732_mgt_128_1,172,0,fert,4,9,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,4,9,0,elem_p,broadcast,8
agrl732_mgt_128_1,172,0,plnt,4,9,0,oats,null,0
agrl732_mgt_128_1,172,0,fert,5,13,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,harv,8,6,0,oats,grain,0
agrl732_mgt_128_1,172,0,kill,8,6,0,oats,null,0
agrl732_mgt_128_1,172,0,till,9,26,0,fallplow,null,0
agrl732_mgt_128_1,172,0,fert,9,26,0,elem_n,broadcast,25
agrl732_mgt_128_1,172,0,fert,9,26,0,elem_p,broadcast,25
agrl732_mgt_128_1,172,0,plnt,9,26,0,wwht,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,3,24,0,elem_n,broadcast,65
agrl732_mgt_128_1,172,0,fert,5,22,0,elem_n,broadcast,45
agrl732_mgt_128_1,172,0,harv,7,28,0,wwht,grain,0
agrl732_mgt_128_1,172,0,kill,7,28,0,wwht,null,0
agrl732_mgt_128_1,172,0,till,10,22,0,fallplow,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,4,6,0,elem_n,broadcast,15
agrl732_mgt_128_1,172,0,fert,4,6,0,elem_p,broadcast,17
agrl732_mgt_128_1,172,0,plnt,4,15,0,barl,null,0
agrl732_mgt_128_1,172,0,fert,5,10,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,5,30,0,elem_n,broadcast,20
agrl732_mgt_128_1,172,0,harv,7,24,0,barl,grain,0
agrl732_mgt_128_1,172,0,kill,7,24,0,barl,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,till,3,18,0,landlevl,null,0
agrl732_mgt_128_1,172,0,fert,3,18,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,3,18,0,elem_p,broadcast,8
agrl732_mgt_128_1,172,0,plnt,3,18,0,oats,null,0
agrl732_mgt_128_1,172,0,fert,5,13,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,harv,8,13,0,oats,grain,0
agrl732_mgt_128_1,172,0,kill,8,13,0,oats,null,0
agrl732_mgt_128_1,172,0,till,10,18,0,fallplow,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl732_mgt_128_1,172,0,fert,4,12,0,elem_n,broadcast,15
agrl732_mgt_128_1,172,0,fert,4,12,0,elem_p,broadcast,17
agrl732_mgt_128_1,172,0,plnt,4,15,0,barl,null,0
agrl732_mgt_128_1,172,0,fert,5,19,0,elem_n,broadcast,60
agrl732_mgt_128_1,172,0,fert,5,27,0,elem_n,broadcast,20
agrl732_mgt_128_1,172,0,harv,7,20,0,barl,grain,0
agrl732_mgt_128_1,172,0,kill,7,20,0,barl,null,0
agrl732_mgt_128_1,172,0,skip,0,0,0,null,null,0
agrl750_mgt_129_1,168,0,fert,3,22,0,elem_n,broadcast,15
agrl750_mgt_129_1,168,0,fert,3,22,0,elem_p,broadcast,17
agrl750_mgt_129_1,168,0,plnt,3,25,0,barl,null,0
agrl750_mgt_129_1,168,0,fert,5,18,0,elem_n,broadcast,60
agrl750_mgt_129_1,168,0,fert,5,28,0,elem_n,broadcast,20
agrl750_mgt_129_1,168,0,harv,7,26,0,barl,grain,0
agrl750_mgt_129_1,168,0,kill,7,26,0,barl,null,0
agrl750_mgt_129_1,168,0,skip,0,0,0,null,null,0
agrl750_mgt_129_1,168,0,till,4,7,0,landlevl,null,0
agrl750_mgt_129_1,168,0,fert,4,7,0,elem_n,broadcast,60
agrl750_mgt_129_1,168,0,fert,4,7,0,elem_p,broadcast,8
agrl750_mgt_129_1,168,0,plnt,4,7,0,oats,null,0
agrl750_mgt_129_1,168,0,fert,5,8,0,elem_n,broadcast,60
agrl750_mgt_129_1,168,0,harv,8,12,0,oats,grain,0
agrl750_mgt_129_1,168,0,kill,8,12,0,oats,null,0
agrl750_mgt_129_1,168,0,till,10,22,0,fallplow,null,0
agrl750_mgt_129_1,168,0,skip,0,0,0,null,null,0
agrl750_mgt_129_1,168,0,fert,4,4,0,elem_n,broadcast,15
agrl750_mgt_129_1,168,0,fert,4,4,0,elem_p,broadcast,17
agrl750_mgt_129_1,168,0,plnt,4,14,0,barl,null,0
agrl750_mgt_129_1,168,0,fert,5,11,0,elem_n,broadcast,60
agrl750_mgt_129_1,168,0,fert,5,27,0,elem_n,broadcast,20
agrl750_mgt_129_1,168,0,harv,7,19,0,barl,grain,0
agrl750_mgt_129_1,168,0,kill,7,19,0,barl,null,0
agrl750_mgt_129_1,168,0,skip,0,0,0,null,null,0
agrl750_mgt_129_1,168,0,till,3,15,0,landlevl,null,0
agrl750_mgt_129_1,168,0,fert,3,15,0,elem_n,broadcast,60
agrl750_mgt_129_1,168,0,fert,3,15,0,elem_p,broadcast,8
agrl750_mgt_129_1,168,0,plnt,3,15,0,oats,null,0
agrl750_mgt_129_1,168,0,fert,5,1,0,elem_n,broadcast,60
agrl750_mgt_129_1,168,0,harv,8,14,0,oats,grain,0
agrl750_mgt_129_1,168,0,kill,8,14,0,oats,null,0
agrl750_mgt_129_1,168,0,skip,0,0,0,null,null,0
agrl750_mgt_129_1,168,0,till,3,15,0,landlevl,null,0
agrl750_mgt_129_1,168,0,fert,3,15,0,elem_n,broadcast,60
agrl750_mgt_129_1,168,0,fert,3,15,0,elem_p,broadcast,8
agrl750_mgt_129_1,168,0,plnt,3,15,0,oats,null,0
agrl750_mgt_129_1,168,0,fert,5,6,0,elem_n,broadcast,60
